client_id	path	sentence	up_votes	down_votes	age	gender	accents	locale	segment
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27501728.mp3	पुंछ की घटना पर पाक के डिप्टी हाईकमिश्नर तलब	1	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27501734.mp3	शहीद के परिजनों पर पुलिस ने ढाए सितम	1	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27501735.mp3	शोएब अख्तर बोले- टीम इंडिया का यह खिलाड़ी कंप्यूटर से आगे की चीज	1	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27501736.mp3	मैराथन फाइनल में नडाल को हराकर जोकोविच ने ऑस्ट्रेलियाई ओपन जीता	0	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27501737.mp3	"नेशनल अवॉर्ड जीतने वाली 'विलेज रॉकस्टार्स' इस दिन भारत में होगी रिलीज"	0	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27501738.mp3	अक्षय तृतीया: खुले गंगोत्री-यमुनोत्री धाम के कपाट, चारधाम यात्रा शुरू	0	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27501741.mp3	दिल्ली पुलिस को रिपोर्ट करने का शाइनी को निर्देश	0	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27501742.mp3	"किंग खान ने किया पहला 'वीडियो ट्वीट'"	1	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27501743.mp3	ये महबूबा केंद्र की एनडीए सरकार का शुक्रिया क्यों अदा कर रही हैं...	1	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27501744.mp3	ट्विटर पर रेफ्रिजरेटर की समस्या बताने वाले को सुषमा स्वराज ने दिया ये जवाब	1	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27501745.mp3	पटना सीरियल ब्लास्ट का संदिग्ध महरे आलम एनआईए की हिरासत से फरार	1	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27501747.mp3	अस्पतालों में इलाज या खानापूर्ति	0	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27501748.mp3	"'उड़ता पंजाब' की स्क्रीनिंग पर रणबीर-कटरीना ने एक दूसरे को किया नजरअंदाज"	1	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27501749.mp3	Xiaomi का डुअल रियर कैमरा वाला सस्ता स्मार्टफोन आज सेल में	1	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27501750.mp3	सूर्य की उपासना का महापर्व छठ संपन्न	1	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27501751.mp3	पंजाब में जन्मा यह आयरिश क्रिकेटर भारत के खिलाफ दिखाएगा दम	1	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27501752.mp3	एमसीडी चुनाव के लिए बीजेपी में टिकट की टक्कर	1	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27501753.mp3	कश्मीरियों को काबू नहीं कर सकती सेना: इमरान	0	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27501754.mp3	दिल्लीः तेज रफ्तार मर्सिडीज की चपेट में आया युवक, ड्राइवर फरार	0	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27501755.mp3	तीन साल का जश्न मनाने में जुटी मोदी सरकार, जनता को बताएंगे उपलब्धियां	1	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27501759.mp3	हैदराबाद, उन्नाव के बाद मुजफ्फरपुर: रेप न कर पाने पर जलाया, एक पकड़ा गया	1	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27501761.mp3	जसपाल राणा ने थामा कांग्रेस का दामन	1	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27501762.mp3	"लालू का ट्वीट- 'षड्यंत्र और साज़िश का कड़वा तेल जितना फेंकोगे, लालटेन उतनी धधकेगी'"	1	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27501763.mp3	प्रधानमंत्री, न्यायपालिका को लोकपाल के दायरे में लाया जाए: हेगड़े	1	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27501764.mp3	डीजल गाडियों पर बैन के खिलाफ दिल्ली बीजेपी, लिखी एनजीटी को चिठ्ठी	0	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27508867.mp3	गुमनामी बाबा के बक्से से मिला नेताजी के भाई को भेजा गया समन	0	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27508868.mp3	सोनिया गांधी से कांग्रेस की कमान लें राहुल: दिग्विजय सिंह	1	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27508869.mp3	क्राइम रोकने के वादों-इरादों के बीच दिल्ली में बढ़ते रहे अपराध	1	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27508876.mp3	उथप्पा को ऑरेंज, मोहित को मिला पर्पल कैप	1	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27508877.mp3	प्रियंका-राहुल ने सुल्तानपुर में किया रोड-शो	1	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27508878.mp3	पृथ्वी घूमती है।	1	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27508879.mp3	खाली पीली में ईशान संग अनन्या का रोमांस, मुंबईया रंग-ढंग में आएंगी नजर	1	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27508880.mp3	पहले दिन एक्शन मोड में रंजन गोगोई, याचिका ठुकराई-गाउन बैंड पर लगाई फटकार	0	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27508902.mp3	Opinion: अब एक और पहचान कार्ड	0	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27508903.mp3	कोच्चि फ्रेंचाइजी में कोई हिस्सेदारी नहीं है: थरूर	1	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27508904.mp3	अर्थात्ः तीस बनाम सत्तर	0	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27508905.mp3	ऑनर किलिंग में खाप पंचायतों की भूमिका नहीं: हुड्डा	0	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27508907.mp3	पढ़िए हिंदू बनाम हिंदुत्व की आक्रामक गोलबंदी पर अब तक की सबसे बड़ी बहस	0	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27508914.mp3	स्टूडेंट्स के लिए बेहद फायदेमंद हैं ये ऐप्स	1	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27508915.mp3	अहमदाबाद से कश्मीर गए कपल ने देखा पुलवामा आतंकी हमले का खौफनाक मंजर	1	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27508918.mp3	एमपी व छत्तीसगढ़ में भाजपा विधायक दल की बैठक	0	1	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27508921.mp3	आंध्र में नक्सलियों के हथियारों का बड़ा जखीरा बरामद	1	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27508923.mp3	भारत-पाक के बीच श्रीनगर-मुजफ्फराबाद बस सेवा बहाल	1	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27508930.mp3	सालों बाद वापसी करेगा ये फेमस एक्टर, बनाएंगे अपने बैनर तले फिल्म	0	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27508931.mp3	यूपी चुनाव में संघ का नुस्खा आजमाएगी बीजेपी, पूर्णकालिक कार्यकर्ताओं की होगी भर्ती	0	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27508933.mp3	दिल्ली के बिंदापुर में महिला से गैंगरेप	1	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27508935.mp3	NewsWrap:मुंबई विमान हादसा, घटनास्थल पर पहुंचे सीएम फडणवीस, पढ़ें बड़ी खबरें	1	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27508936.mp3	कोल्लम लोकसभा सीटः एलडीएफ और यूडीएफ में सीधा मुकाबला, बीजेपी आजमा रही दांव	0	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27508943.mp3	बैंक ऑफ बड़ौदा में निकली कई पदों पर नौकरी, जल्द करें अप्लाई	0	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27508945.mp3	"'सुल्तान' के ट्रेलर लॉन्च पर अनुष्का ने खोले कुछ राज"	0	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27508946.mp3	काश तुम स्पैनिश बोल सकते।	1	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27508947.mp3	हिमाचल में भारी वर्षा से जन-जीवन प्रभावित, राजस्थान में तीन की मौत	0	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27508948.mp3	मलाला के दिमाग के दो सफल आपरेशन	1	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27508967.mp3	ऑस्ट्रेलिया में टीम इंडिया ने बीच वॉलीबॉल पर आजमाया हाथ	0	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27508968.mp3	औसत दर्जे का गेंदबाज है अक्षर पटेलः सुनील गावस्कर	1	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27508969.mp3	राजस्थान में कभी नहीं जीता खेलमंत्री, चुनावी मैच जीतेंगे गजेंद्र सिंह?	1	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27508970.mp3	"उमर अब्दुल्ला ने अफजल गुरु को 'साहिब' कहा"	1	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27508971.mp3	मिलिए महेंद्र सिंह धोनी की पत्नी साक्षी के नए Love से	0	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27508983.mp3	Yes bank में कई पदों के लिए वैकेंसी	0	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27508985.mp3	सक्रिय राज्यपाल, सांसत में यूपी सरकार	1	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27508986.mp3	एक्ट्रेस ही नहीं सफल प्रोड्यूसर भी हैं अनुष्का, अब मिलेगा ये सम्मान	1	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27508987.mp3	फैक्ट चेक: लंदन में इस “चायवाले” ने नहीं लगाई विंग कमांडर अभिनन्दन की तस्वीर	1	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27508989.mp3	खुशी है कि तौफीक हिदायत और मैं एक ही टीम में हैं: साइना	1	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27509008.mp3	"टीवी सीरियल में नजर आएगा 'सुल्तान' का ये स्टार"	0	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27509011.mp3	"Naseeruddin Shah Row: ऋचा चड्ढा बोलीं- 'हम भी टैक्सपेयर, रख सकते हैं बात'"	0	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27509013.mp3	आसाराम के खिलाफ रेप मामले में आरोप का निर्धारण टला	0	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27509014.mp3	अंतरराष्ट्रीय योग दिवस पर हरियाणा-पंजाब के बीच गरमाई राजनीति	1	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27509016.mp3	ओलंपिक के उद्घाटन में पंजाबी गीत पेश करेंगे रहमान	1	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27509025.mp3	कटरीना की चालों के कायल हुए आमिर	0	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27509026.mp3	केरल हाई कोर्ट में कई पदों के लिए नौकरी	1	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27509027.mp3	अभिषेक बच्चन ने खरीदी कबड्डी लीग की जयपुर फ्रेंचाइजी	0	1	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27509028.mp3	"अखिलेश के साथ खड़े हुए 'शिवपाल-पुत्र' आदित्य, ट्वीट किया ये पोस्टर"	0	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27509029.mp3	बाबा रामदेव पर मेहरबान हुए वीरभद्र सिंह	0	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27509040.mp3	विराट कोहली: टीम इंडिया का नया उस्ताद	0	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27509043.mp3	पुलिस अफसर को गोली मारी, हालत गंभीर	0	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27509045.mp3	सुप्रीम कोर्ट जल्द करेगा गोरक्षक दलों के खिलाफ दायर याचिका पर सुनवाई	1	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27509047.mp3	आर्ट में है रुचि तो बनिए आर्ट थेरेपिस्ट	1	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27509048.mp3	छंद बंध तोड़ छटपटाता वक्त	1	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27509062.mp3	मैकग्रा ने गर्लफ्रैंड सारा से सगाई की	1	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27509063.mp3	सरकार को बाहर से समर्थन देगी डीएमके	1	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27509064.mp3	एयरटेल ने वसूले स्काइप और फेसबुक मैसेंजर के पैसे, होगी जांच	1	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27509065.mp3	चुनावी मौसम के बीच कांग्रेस नेताओं ने मनाई लोहड़ी, देखें तस्वीरें	0	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27509066.mp3	केदारनाथ में शवों का होगा सामूहिक अंतिम संस्कार	1	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27509080.mp3	शादी के दिन बीएसएफ जवान को उतारा मौत के घाट	1	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27509081.mp3	चुनावी फूड पर नीतीश नरम, कहा-अध्यादेश की जगह बिल आता तो होता बेहतर	1	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27509082.mp3	मानसिक दृढता का आभाव, बेसिक्स पर लौटना होगा: छेत्री	0	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27509083.mp3	जब-जब संसद में कामकाज ठप रहा इस सांसद महोदय ने लौटा दी सैलरी	1	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27509085.mp3	पाकिस्तान ने फिर तोड़ी सीजफायर, नियंत्रण रेखा पर की गोलीबारी	1	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27509104.mp3	छोटे राज्यों के गठन के पक्ष में है भाजपाः मोदी	1	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27509108.mp3	"जया के 'मिस्टर भरोसेमंद' रहे हैं पनीरसेल्वम, कुर्सी पर रखते थे फोटो"	1	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27509109.mp3	भारत से दोस्ताना व अच्छे रिश्ते चाहते हैं: जरदारी	1	0	thirties	male		hi	
