client_id	path	sentence	up_votes	down_votes	age	gender	accents	locale	segment
d175daa807c6ba834b37438cec204e03dd6b4d8641619763ccf77d510f1e010d50c2163be56d206962f33eda34f3f31066ac8aa4b603cb55b6607038e27ea6ff	common_voice_zh-CN_18647688.mp3	目犍连尊者便入于三昧观察到佛陀有意让迦优夷前往教化净饭王，于是便告知迦留陀夷。	1	2				zh-CN	
5a2de70d707f62c5b76855eaa181d9f8b578cbc0615dc5621cd0eedd2f11f7adcb81e54d34343d92b6cfc1de47c07054bf80df06ed445f736ca3ff5fc494bd76	common_voice_zh-CN_18648486.mp3	平多尔是一个位于美国阿肯色州瑟西县的城镇。	0	3	twenties	male	出生地：61 陕西省	zh-CN	
5a2de70d707f62c5b76855eaa181d9f8b578cbc0615dc5621cd0eedd2f11f7adcb81e54d34343d92b6cfc1de47c07054bf80df06ed445f736ca3ff5fc494bd76	common_voice_zh-CN_18648550.mp3	休斯普莱斯是位于美国加利福尼亚州比尤特县的一个非建制地区。	1	2	twenties	male	出生地：61 陕西省	zh-CN	
5a2de70d707f62c5b76855eaa181d9f8b578cbc0615dc5621cd0eedd2f11f7adcb81e54d34343d92b6cfc1de47c07054bf80df06ed445f736ca3ff5fc494bd76	common_voice_zh-CN_18648553.mp3	罗杰是一只澳洲的雄性红大袋鼠，它因为体格壮硕而闻名。	0	2	twenties	male	出生地：61 陕西省	zh-CN	
5a2de70d707f62c5b76855eaa181d9f8b578cbc0615dc5621cd0eedd2f11f7adcb81e54d34343d92b6cfc1de47c07054bf80df06ed445f736ca3ff5fc494bd76	common_voice_zh-CN_18648554.mp3	中国科学院“率先行动”计划将上海植物生理生态研究所定位为卓越创新中心。	1	2	twenties	male	出生地：61 陕西省	zh-CN	
92d431dbf0e2aca1c52d94be4e750340a04f8bfd195cc6c12123afe829515ce5ef83fbb1ff74490279fe75742718ed603f8f6418d7f7394ea72c41f77247877c	common_voice_zh-CN_18648884.mp3	森夏恩是位于美国亚利桑那州可可尼诺县的一个非建制地区。	2	3				zh-CN	
92d431dbf0e2aca1c52d94be4e750340a04f8bfd195cc6c12123afe829515ce5ef83fbb1ff74490279fe75742718ed603f8f6418d7f7394ea72c41f77247877c	common_voice_zh-CN_18648886.mp3	莫雷诺深信理性和良知的力量能够改变社会现状。	0	2				zh-CN	
92d431dbf0e2aca1c52d94be4e750340a04f8bfd195cc6c12123afe829515ce5ef83fbb1ff74490279fe75742718ed603f8f6418d7f7394ea72c41f77247877c	common_voice_zh-CN_18648887.mp3	因该片而入围了金酸莓奖最差新人。	1	2				zh-CN	
92d431dbf0e2aca1c52d94be4e750340a04f8bfd195cc6c12123afe829515ce5ef83fbb1ff74490279fe75742718ed603f8f6418d7f7394ea72c41f77247877c	common_voice_zh-CN_18648888.mp3	自行开车铁路公车台中市市区公车公车站牌：南追分站高铁高铁台中乌日站转乘公车	1	2				zh-CN	
92d431dbf0e2aca1c52d94be4e750340a04f8bfd195cc6c12123afe829515ce5ef83fbb1ff74490279fe75742718ed603f8f6418d7f7394ea72c41f77247877c	common_voice_zh-CN_18648889.mp3	冷战结束时，铁幕两侧都举行了会议。	0	2				zh-CN	
92d431dbf0e2aca1c52d94be4e750340a04f8bfd195cc6c12123afe829515ce5ef83fbb1ff74490279fe75742718ed603f8f6418d7f7394ea72c41f77247877c	common_voice_zh-CN_18648890.mp3	华尔登山是位于美国亚利桑那州尤马县的一个人口普查指定地区。	1	2				zh-CN	
92d431dbf0e2aca1c52d94be4e750340a04f8bfd195cc6c12123afe829515ce5ef83fbb1ff74490279fe75742718ed603f8f6418d7f7394ea72c41f77247877c	common_voice_zh-CN_18648891.mp3	最早的墓葬属于一名牛津大学学生。	1	2				zh-CN	
92d431dbf0e2aca1c52d94be4e750340a04f8bfd195cc6c12123afe829515ce5ef83fbb1ff74490279fe75742718ed603f8f6418d7f7394ea72c41f77247877c	common_voice_zh-CN_18648892.mp3	劳伦斯克罗辛是位于美国亚利桑那州亚瓦派县的一个非建制地区。	0	2				zh-CN	
92d431dbf0e2aca1c52d94be4e750340a04f8bfd195cc6c12123afe829515ce5ef83fbb1ff74490279fe75742718ed603f8f6418d7f7394ea72c41f77247877c	common_voice_zh-CN_18648893.mp3	另一头有人露出一样的笑容	0	2				zh-CN	
92d431dbf0e2aca1c52d94be4e750340a04f8bfd195cc6c12123afe829515ce5ef83fbb1ff74490279fe75742718ed603f8f6418d7f7394ea72c41f77247877c	common_voice_zh-CN_18648894.mp3	其中后者已被广泛描述为「荒诞」。	1	2				zh-CN	
92d431dbf0e2aca1c52d94be4e750340a04f8bfd195cc6c12123afe829515ce5ef83fbb1ff74490279fe75742718ed603f8f6418d7f7394ea72c41f77247877c	common_voice_zh-CN_18648895.mp3	赵民怀，字应选，明朝、南明军事人物。	0	2				zh-CN	
92d431dbf0e2aca1c52d94be4e750340a04f8bfd195cc6c12123afe829515ce5ef83fbb1ff74490279fe75742718ed603f8f6418d7f7394ea72c41f77247877c	common_voice_zh-CN_18648897.mp3	布德·斯藩塞，是一位意大利演员、游泳运动员和水球运动员。	1	2				zh-CN	
92d431dbf0e2aca1c52d94be4e750340a04f8bfd195cc6c12123afe829515ce5ef83fbb1ff74490279fe75742718ed603f8f6418d7f7394ea72c41f77247877c	common_voice_zh-CN_18648898.mp3	约翰·康德黎为英国和战地记者。	0	2				zh-CN	
f0252fe7cd2777b74b4dae00914cc45370bd1ac3383fa4178e28675688bf1e57890b5871c2e408371b5a30083616fa3cda94e16a063e851abdf7aecbbd5bc3c0	common_voice_zh-CN_18649988.mp3	崇祯十五年迁至吏科主持浙江乡试，事后返回家乡兖州。	0	2	thirties	male	出生地：11 北京市	zh-CN	
f0252fe7cd2777b74b4dae00914cc45370bd1ac3383fa4178e28675688bf1e57890b5871c2e408371b5a30083616fa3cda94e16a063e851abdf7aecbbd5bc3c0	common_voice_zh-CN_18650009.mp3	由一颗灵珠幻化成三位娘娘，模样为头戴凤冠，身穿红袍，如少女般端正典雅。	1	2	thirties	male	出生地：11 北京市	zh-CN	
f0252fe7cd2777b74b4dae00914cc45370bd1ac3383fa4178e28675688bf1e57890b5871c2e408371b5a30083616fa3cda94e16a063e851abdf7aecbbd5bc3c0	common_voice_zh-CN_18650012.mp3	梅西尼是法国上萨瓦省的一个市镇，位于该省西部偏北，属于阿讷西区。	0	2	thirties	male	出生地：11 北京市	zh-CN	
f0252fe7cd2777b74b4dae00914cc45370bd1ac3383fa4178e28675688bf1e57890b5871c2e408371b5a30083616fa3cda94e16a063e851abdf7aecbbd5bc3c0	common_voice_zh-CN_18650020.mp3	内存带宽是处理器可以从读取数据或将数据存储到的速率。	0	2	thirties	male	出生地：11 北京市	zh-CN	
f0252fe7cd2777b74b4dae00914cc45370bd1ac3383fa4178e28675688bf1e57890b5871c2e408371b5a30083616fa3cda94e16a063e851abdf7aecbbd5bc3c0	common_voice_zh-CN_18650058.mp3	华盛顿镇区为美国堪萨斯州华盛顿县辖下的镇区。	0	2	thirties	male	出生地：11 北京市	zh-CN	
f0252fe7cd2777b74b4dae00914cc45370bd1ac3383fa4178e28675688bf1e57890b5871c2e408371b5a30083616fa3cda94e16a063e851abdf7aecbbd5bc3c0	common_voice_zh-CN_18650065.mp3	张宏对张鲸说：“冯公是前辈，而且有势力，不应该除去他。	1	2	thirties	male	出生地：11 北京市	zh-CN	
f0252fe7cd2777b74b4dae00914cc45370bd1ac3383fa4178e28675688bf1e57890b5871c2e408371b5a30083616fa3cda94e16a063e851abdf7aecbbd5bc3c0	common_voice_zh-CN_18650075.mp3	舰只推进系统由三套立式三胀蒸汽机和十八台燃煤提供动力。	0	2	thirties	male	出生地：11 北京市	zh-CN	
4aa104ef3c10fc16435d225619cc7ee1851ad4f05bf196bfa2e3de0c252fd4c92a822e788feca266d9e1137d3620a4fa153b8e9f03714aad891ea490c48f809e	common_voice_zh-CN_18650685.mp3	大伯父为复兴剧校创办人王振祖，陶喆之母王复蓉系其堂姊。	1	2	twenties	male		zh-CN	
4aa104ef3c10fc16435d225619cc7ee1851ad4f05bf196bfa2e3de0c252fd4c92a822e788feca266d9e1137d3620a4fa153b8e9f03714aad891ea490c48f809e	common_voice_zh-CN_18650687.mp3	冲动的他遇上失魂的她为题材的微电影。	1	2	twenties	male		zh-CN	
4aa104ef3c10fc16435d225619cc7ee1851ad4f05bf196bfa2e3de0c252fd4c92a822e788feca266d9e1137d3620a4fa153b8e9f03714aad891ea490c48f809e	common_voice_zh-CN_18650706.mp3	生活中的每一分细节	0	2	twenties	male		zh-CN	
7310e1dfa56d2efae145a796b4f235b9dccbf9b1a3db47b478cd90cc5b9be066cd385a8cbd9a67399987a69976dae050ee6c592a1faca7ccf120632f141e8170	common_voice_zh-CN_18652436.mp3	歌曲是、爱莉安娜、未来小子和制作人共同创作。	1	2				zh-CN	
7310e1dfa56d2efae145a796b4f235b9dccbf9b1a3db47b478cd90cc5b9be066cd385a8cbd9a67399987a69976dae050ee6c592a1faca7ccf120632f141e8170	common_voice_zh-CN_18652437.mp3	比德韦尔堡是位于美国加利福尼亚州莫多克县的一个人口普查指定地区。	1	2				zh-CN	
7310e1dfa56d2efae145a796b4f235b9dccbf9b1a3db47b478cd90cc5b9be066cd385a8cbd9a67399987a69976dae050ee6c592a1faca7ccf120632f141e8170	common_voice_zh-CN_18652438.mp3	赖森是一个位于美国阿肯色州克利夫兰县的城市。	1	2				zh-CN	
48292f36099f3b7b3543e24b1f62aa69d71e76ad1bb1dded31fa4789c97eaa78520ceb4e28c27d703cafad3a813e4a472bdb3c035bf136e0b9efb1467ce68b0c	common_voice_zh-CN_18653862.mp3	剧集主要场景为香港，亦远赴匈牙利和马来西亚拍摄外景。	0	2				zh-CN	
48292f36099f3b7b3543e24b1f62aa69d71e76ad1bb1dded31fa4789c97eaa78520ceb4e28c27d703cafad3a813e4a472bdb3c035bf136e0b9efb1467ce68b0c	common_voice_zh-CN_18653863.mp3	康斯坦丁·威廉·兰贝特·格洛格尔是德国动物学家和鸟类学家。	0	2				zh-CN	
48292f36099f3b7b3543e24b1f62aa69d71e76ad1bb1dded31fa4789c97eaa78520ceb4e28c27d703cafad3a813e4a472bdb3c035bf136e0b9efb1467ce68b0c	common_voice_zh-CN_18653870.mp3	巴什基尔斯基自然保护区位于南乌拉尔山脉的中心地带。	0	2				zh-CN	
48292f36099f3b7b3543e24b1f62aa69d71e76ad1bb1dded31fa4789c97eaa78520ceb4e28c27d703cafad3a813e4a472bdb3c035bf136e0b9efb1467ce68b0c	common_voice_zh-CN_18653871.mp3	磨咄莫贺达干，英义可汗时回纥首席宰相。	0	2				zh-CN	
48292f36099f3b7b3543e24b1f62aa69d71e76ad1bb1dded31fa4789c97eaa78520ceb4e28c27d703cafad3a813e4a472bdb3c035bf136e0b9efb1467ce68b0c	common_voice_zh-CN_18653872.mp3	柯比和柏丽斯则证明，不管赫拉克勒斯使用何种策略来砍头，九头蛇最终会被斩杀。	0	2				zh-CN	
48292f36099f3b7b3543e24b1f62aa69d71e76ad1bb1dded31fa4789c97eaa78520ceb4e28c27d703cafad3a813e4a472bdb3c035bf136e0b9efb1467ce68b0c	common_voice_zh-CN_18653873.mp3	绒螯蟹属。	0	2				zh-CN	
364f6dad7dcfaffc50b1cfa024509f73de36c3159ec33f57f62d9c31d37b820cf8abd26d1e760cf91c2f6e2d21f586f755cfd0365959dfbe52acdcc493910c3a	common_voice_zh-CN_18654297.mp3	罗尚沛，香港股评人，现职银河证券业务发展董事。	0	2	twenties	male	出生地：32 江苏省	zh-CN	
c27a228ca6a61aa151e83897d47c3372f0545dc648f2333b3747623b8b201afbfe19a2a3caefa01e1041edab2a99153aa8fdb26f4ea811bc3bdec021a7683e25	common_voice_zh-CN_18654859.mp3	根据协议，总理配偶并未被赋予官方职位，但他们可以以此身份出席公开或社会活动。	1	2	twenties	male	出生地：34 安徽省	zh-CN	
c27a228ca6a61aa151e83897d47c3372f0545dc648f2333b3747623b8b201afbfe19a2a3caefa01e1041edab2a99153aa8fdb26f4ea811bc3bdec021a7683e25	common_voice_zh-CN_18654864.mp3	本集由乔伊·威尔金森编剧，萨利·阿帕拉哈米安执导。	1	2	twenties	male	出生地：34 安徽省	zh-CN	
01db211f942ae8a7604943e6be1e8b7094d1b4639d549f1bd3695c091b6379e3433038c38f76fd54cd571ef7db46acf2faee5e00a39a554fbf6af1fb49756f15	common_voice_zh-CN_18658376.mp3	尖背角鲨属为角鲨目粗皮棘鲛科下的单型属。	1	2				zh-CN	
d2e59416c76b5b3610f514c3f152cf92b97a77cefd89901525d70c90816e96c0d693436818d002f5f1037cfa14732ba62b495ed5c0035037b187ba7f3b8003a1	common_voice_zh-CN_18659484.mp3	巴斯的剧院老板约翰·帕尔默觉得这种邮寄方式没什么效率。	0	2	twenties	male	出生地：33 浙江省	zh-CN	
d2e59416c76b5b3610f514c3f152cf92b97a77cefd89901525d70c90816e96c0d693436818d002f5f1037cfa14732ba62b495ed5c0035037b187ba7f3b8003a1	common_voice_zh-CN_18659485.mp3	演变成两个建制派对两个民主派，另外再加一个无党派的职业飞机师谭文豪。	0	2	twenties	male	出生地：33 浙江省	zh-CN	
d2e59416c76b5b3610f514c3f152cf92b97a77cefd89901525d70c90816e96c0d693436818d002f5f1037cfa14732ba62b495ed5c0035037b187ba7f3b8003a1	common_voice_zh-CN_18659488.mp3	美国总统唐纳·川普，做出过极为大量的虚假或误导性发言。	0	2	twenties	male	出生地：33 浙江省	zh-CN	
d2e59416c76b5b3610f514c3f152cf92b97a77cefd89901525d70c90816e96c0d693436818d002f5f1037cfa14732ba62b495ed5c0035037b187ba7f3b8003a1	common_voice_zh-CN_18659498.mp3	该酒店现时不再属于丽笙酒店集团。	0	2	twenties	male	出生地：33 浙江省	zh-CN	
d9fc5230fb4bd306e40288e6c58d3f604c5e10f83640a1e5fdfdce05be721c758de1072b3e3e2616858ffb27c91c80b5a61a49fdb009fa544cd3047658143a4d	common_voice_zh-CN_18659518.mp3	鸣凤竭力起来，呼唤部下十多人埋伏山隘，自己只身走入酒肆。	0	2				zh-CN	
d2e59416c76b5b3610f514c3f152cf92b97a77cefd89901525d70c90816e96c0d693436818d002f5f1037cfa14732ba62b495ed5c0035037b187ba7f3b8003a1	common_voice_zh-CN_18659520.mp3	影展最初的主办单位是设于托伦的，创办人则是。	1	2	twenties	male	出生地：33 浙江省	zh-CN	
d2e59416c76b5b3610f514c3f152cf92b97a77cefd89901525d70c90816e96c0d693436818d002f5f1037cfa14732ba62b495ed5c0035037b187ba7f3b8003a1	common_voice_zh-CN_18659525.mp3	特摄剧集《牙狼》系列的首部独立角色外传电影。	0	3	twenties	male	出生地：33 浙江省	zh-CN	
d2e59416c76b5b3610f514c3f152cf92b97a77cefd89901525d70c90816e96c0d693436818d002f5f1037cfa14732ba62b495ed5c0035037b187ba7f3b8003a1	common_voice_zh-CN_18659526.mp3	作者依据《搜神记》改编而成的，非真实人物传记故事。	0	2	twenties	male	出生地：33 浙江省	zh-CN	
23963cbd344211104d13d2f749e231aed63efb148a67ee6e38d3c9d0c65efe44a2476e93cd95ce86d298286f152bd553016a908e58b8419e938acc8925da9b82	common_voice_zh-CN_18659530.mp3	他们通常是来自西非和中东的外国移民，尽管少数人是当地皈依者。	1	2	twenties	male		zh-CN	
d2e59416c76b5b3610f514c3f152cf92b97a77cefd89901525d70c90816e96c0d693436818d002f5f1037cfa14732ba62b495ed5c0035037b187ba7f3b8003a1	common_voice_zh-CN_18659733.mp3	中文将此词翻译为省、道或者特区。	1	2	twenties	male	出生地：33 浙江省	zh-CN	
d2e59416c76b5b3610f514c3f152cf92b97a77cefd89901525d70c90816e96c0d693436818d002f5f1037cfa14732ba62b495ed5c0035037b187ba7f3b8003a1	common_voice_zh-CN_18659748.mp3	弑君指的是因为政治上或宗教上的原因杀害国王的行为。	0	2	twenties	male	出生地：33 浙江省	zh-CN	
d2e59416c76b5b3610f514c3f152cf92b97a77cefd89901525d70c90816e96c0d693436818d002f5f1037cfa14732ba62b495ed5c0035037b187ba7f3b8003a1	common_voice_zh-CN_18659832.mp3	房玄龄、魏征宣译奏言。	0	2	twenties	male	出生地：33 浙江省	zh-CN	
4aa104ef3c10fc16435d225619cc7ee1851ad4f05bf196bfa2e3de0c252fd4c92a822e788feca266d9e1137d3620a4fa153b8e9f03714aad891ea490c48f809e	common_voice_zh-CN_18660051.mp3	为南梦宫万代游戏以帕布雷斯特名义发售的超级机器人大战系列游戏。	0	2	twenties	male		zh-CN	
89fa57fbb0d94439a5ab7d08df87f2cbe8c672b5bf1bdc3daead8288f47aa062fc20b9f07c2eedc6d3917f4fe024112ea98b9e6e83083791ae1cf702f19c8208	common_voice_zh-CN_18660251.mp3	恩代恩代是加蓬南部恩古涅省的一个镇，同时也是的县治。	1	2				zh-CN	
e6e7647bba91260c73eb4f9450de4b022220da7d1886125dda5c4d6cd3252dacba9ce768bc3a845f5044beb3a8d8d46e71751251bcb3192868f79f5e39174526	common_voice_zh-CN_18660256.mp3	他收藏的作品现展出于罗马的博尔盖塞美术馆。	0	2				zh-CN	
89fa57fbb0d94439a5ab7d08df87f2cbe8c672b5bf1bdc3daead8288f47aa062fc20b9f07c2eedc6d3917f4fe024112ea98b9e6e83083791ae1cf702f19c8208	common_voice_zh-CN_18660271.mp3	是壁虎科半叶趾虎属的一种，分布于南亚及印度洋诸岛屿。	0	2				zh-CN	
89fa57fbb0d94439a5ab7d08df87f2cbe8c672b5bf1bdc3daead8288f47aa062fc20b9f07c2eedc6d3917f4fe024112ea98b9e6e83083791ae1cf702f19c8208	common_voice_zh-CN_18660272.mp3	海茨科纳是位于美国加利福尼亚州克恩县的一个非建制地区。	1	2				zh-CN	
89fa57fbb0d94439a5ab7d08df87f2cbe8c672b5bf1bdc3daead8288f47aa062fc20b9f07c2eedc6d3917f4fe024112ea98b9e6e83083791ae1cf702f19c8208	common_voice_zh-CN_18660273.mp3	班普尔考古博物馆是指一个坐落于巴基斯坦信德省的考古博物馆。	1	2				zh-CN	
89fa57fbb0d94439a5ab7d08df87f2cbe8c672b5bf1bdc3daead8288f47aa062fc20b9f07c2eedc6d3917f4fe024112ea98b9e6e83083791ae1cf702f19c8208	common_voice_zh-CN_18660299.mp3	城前遗址，位于山东省邹城市城前镇。	1	2				zh-CN	
89fa57fbb0d94439a5ab7d08df87f2cbe8c672b5bf1bdc3daead8288f47aa062fc20b9f07c2eedc6d3917f4fe024112ea98b9e6e83083791ae1cf702f19c8208	common_voice_zh-CN_18660315.mp3	着有《小琼海诗集》。	0	2				zh-CN	
89fa57fbb0d94439a5ab7d08df87f2cbe8c672b5bf1bdc3daead8288f47aa062fc20b9f07c2eedc6d3917f4fe024112ea98b9e6e83083791ae1cf702f19c8208	common_voice_zh-CN_18660317.mp3	城墙呈不规则的椭圆形，南北略长，东西稍短，城周约五里，上砖下石。	0	2				zh-CN	
89fa57fbb0d94439a5ab7d08df87f2cbe8c672b5bf1bdc3daead8288f47aa062fc20b9f07c2eedc6d3917f4fe024112ea98b9e6e83083791ae1cf702f19c8208	common_voice_zh-CN_18660318.mp3	王纪，字惟理，号宪葵，山西芮城县人。	1	2				zh-CN	
89fa57fbb0d94439a5ab7d08df87f2cbe8c672b5bf1bdc3daead8288f47aa062fc20b9f07c2eedc6d3917f4fe024112ea98b9e6e83083791ae1cf702f19c8208	common_voice_zh-CN_18660324.mp3	李方伟，是一名中国企业家和军火商。	1	2				zh-CN	
89fa57fbb0d94439a5ab7d08df87f2cbe8c672b5bf1bdc3daead8288f47aa062fc20b9f07c2eedc6d3917f4fe024112ea98b9e6e83083791ae1cf702f19c8208	common_voice_zh-CN_18660325.mp3	在辽国，契丹以汉职笼络他。	1	2				zh-CN	
89fa57fbb0d94439a5ab7d08df87f2cbe8c672b5bf1bdc3daead8288f47aa062fc20b9f07c2eedc6d3917f4fe024112ea98b9e6e83083791ae1cf702f19c8208	common_voice_zh-CN_18660331.mp3	爱来曾隶属团体，市川、大平、小岛、铃木四人曾隶属团体。	1	2				zh-CN	
4f17f120fdd91d15b92c61c297fb53ef5c923836922dd12e69c4a4408deab5294d6682e62488d8657732af7806e69d2750bca9e6edb353cba4d2524031ca886f	common_voice_zh-CN_18660335.mp3	利哈伊镇区为美国堪萨斯州马里昂县辖下的镇区。	1	2				zh-CN	
4f17f120fdd91d15b92c61c297fb53ef5c923836922dd12e69c4a4408deab5294d6682e62488d8657732af7806e69d2750bca9e6edb353cba4d2524031ca886f	common_voice_zh-CN_18660338.mp3	兰兹堡是位于美国加利福尼亚州克恩县的一个人口普查指定地区。	0	2				zh-CN	
89fa57fbb0d94439a5ab7d08df87f2cbe8c672b5bf1bdc3daead8288f47aa062fc20b9f07c2eedc6d3917f4fe024112ea98b9e6e83083791ae1cf702f19c8208	common_voice_zh-CN_18660346.mp3	其代表设计作品有，，，等。	0	2				zh-CN	
320a902b5437620202f832545a1be3be83424e2668c523a8ae09ab298c78157a950d6c19bdcc1e863d775ffda991c57fb5d372d365acdbd874f107464f8723a8	common_voice_zh-CN_18661530.mp3	汤姆·达尔美国音频工程师。	1	2	twenties	male	出生地：31 上海市	zh-CN	
8fe610d5c74718452dab38e907ee6208038d72502c00b063fde2f41acba24cf412429de8587e71dfcac8e3bcacc3854cefb84457f44a604db40886fe1439194b	common_voice_zh-CN_18661540.mp3	这地点看起来不错啊	1	2				zh-CN	
57f77b9c3e5e56b4d5f6763557e3335a432cfe255810453c4d933b12d740d310328c0c5a716ba3cb0c14d16b49c1e11b92c53b412a3059154869dfa8e6c417ce	common_voice_zh-CN_18662108.mp3	但很快他们对德国的希冀就化成了泡影，并且他们所追求的德国梦可能是一个噩梦。	0	2				zh-CN	
57f77b9c3e5e56b4d5f6763557e3335a432cfe255810453c4d933b12d740d310328c0c5a716ba3cb0c14d16b49c1e11b92c53b412a3059154869dfa8e6c417ce	common_voice_zh-CN_18662110.mp3	希科里普莱恩斯是位于美国阿肯色州普雷里县的一个非建制地区。	0	2				zh-CN	
48a697cbfa4bd00017dcbdd7b7cefadac7dda9cd9954d3aaa5bd425cf8d423ce09e581eb54c19de0f095999864babe52c351fcf34d6fd6b8586c215cf525ee40	common_voice_zh-CN_18662483.mp3	答里必牙二世是是实皆开国君主修云的幼子。	0	2				zh-CN	
48a697cbfa4bd00017dcbdd7b7cefadac7dda9cd9954d3aaa5bd425cf8d423ce09e581eb54c19de0f095999864babe52c351fcf34d6fd6b8586c215cf525ee40	common_voice_zh-CN_18662493.mp3	吉安郡，中国南北朝时设置的郡。	0	2				zh-CN	
50bbec539969b13df63ff1a225fc10fa1c356d2006ff919d741dc93a6386c2130f13f20526d46eed6cb4454cb79da58b738a0fa8942b40bf7bad20acda285d78	common_voice_zh-CN_18662994.mp3	任兵备十五年，终于上表回乡。	1	2	twenties	male		zh-CN	
50bbec539969b13df63ff1a225fc10fa1c356d2006ff919d741dc93a6386c2130f13f20526d46eed6cb4454cb79da58b738a0fa8942b40bf7bad20acda285d78	common_voice_zh-CN_18662997.mp3	撒马尔罕之战，成吉思汗十五年击败花剌子模军的一次战斗。	1	2	twenties	male		zh-CN	
50bbec539969b13df63ff1a225fc10fa1c356d2006ff919d741dc93a6386c2130f13f20526d46eed6cb4454cb79da58b738a0fa8942b40bf7bad20acda285d78	common_voice_zh-CN_18663021.mp3	葡萄牙驻泰国大使馆旁边。	1	2	twenties	male		zh-CN	
aefa8419880d6f0c1317521e6092d8c041e6dff020a654010ae0277d4bdf6323cf00e070e51f896b295561c43113f8bfcbfc419391b9972ee3c29d31ce5f9578	common_voice_zh-CN_18663057.mp3	红梅萨是位于美国亚利桑那州阿帕契县的一个人口普查指定地区。	1	2	twenties	male	出生地：37 山东省	zh-CN	
4b5b14efbccd2b354544d8378946fb8d9f4906e9bc6cc21184b644a6656ef6717a421d845bd3d99474ff2d57e52383fa046bfcb6d162b2e2ea3725496ddff5bb	common_voice_zh-CN_18663157.mp3	大庆油田钻井工人。	0	2	thirties	male	出生地：61 陕西省	zh-CN	
aefa8419880d6f0c1317521e6092d8c041e6dff020a654010ae0277d4bdf6323cf00e070e51f896b295561c43113f8bfcbfc419391b9972ee3c29d31ce5f9578	common_voice_zh-CN_18663161.mp3	冯柏，字苏生，建昌府新城县人，南明军事人物。	1	2	twenties	male	出生地：37 山东省	zh-CN	
f0252fe7cd2777b74b4dae00914cc45370bd1ac3383fa4178e28675688bf1e57890b5871c2e408371b5a30083616fa3cda94e16a063e851abdf7aecbbd5bc3c0	common_voice_zh-CN_18663565.mp3	奥尼尔表示，联合公报在是否应涉及世界贸易组织问题上的产生分歧，并导致谈判破裂。	0	2	thirties	male	出生地：11 北京市	zh-CN	
f0252fe7cd2777b74b4dae00914cc45370bd1ac3383fa4178e28675688bf1e57890b5871c2e408371b5a30083616fa3cda94e16a063e851abdf7aecbbd5bc3c0	common_voice_zh-CN_18663594.mp3	学术界有观点认为高丽青瓷在某些方面甚至超越了其母体宋代青瓷。	1	2	thirties	male	出生地：11 北京市	zh-CN	
f0252fe7cd2777b74b4dae00914cc45370bd1ac3383fa4178e28675688bf1e57890b5871c2e408371b5a30083616fa3cda94e16a063e851abdf7aecbbd5bc3c0	common_voice_zh-CN_18663658.mp3	中华民国退守台湾前夕，植物所已成为名副其实的综合性研究机构。	0	2	thirties	male	出生地：11 北京市	zh-CN	
f0252fe7cd2777b74b4dae00914cc45370bd1ac3383fa4178e28675688bf1e57890b5871c2e408371b5a30083616fa3cda94e16a063e851abdf7aecbbd5bc3c0	common_voice_zh-CN_18663671.mp3	含锰、锗、锡或铅的混合高碘酸根配合物与之同构。	0	2	thirties	male	出生地：11 北京市	zh-CN	
77bb8109e8acb1dc4dbc473cf1682df8960485512f18a7cf7f1f884ee347ec11059a73094199881a32a2a2b85efbd7e78d0123091dbb612a5224ed1fbd9b82fb	common_voice_zh-CN_18663771.mp3	沃尔纳特格罗夫是位于美国亚利桑那州亚瓦派县的一个非建制地区。	1	2	twenties	male	出生地：50 重庆市	zh-CN	
ad4084b1830247c62540c422a54581bdb4c8391f74b51be6ae13aa948a7d9ea4769295094fe60be93d8fb748993f86272e53f467a7b4e43c0ef10934f74d40b1	common_voice_zh-CN_18663878.mp3	在这期间，黄麒英住在杨天淳的家内，但没意识到对方就是铁猴子。	0	2	twenties	male	出生地：43 湖南省	zh-CN	
8e341eb3ca9c8d0c81cf67c988154e75de5bc181e2d863d708d23c876584d6378d32555df2417181300790d8ed5e6f81412816b45a35fd6495997f3bbbafe419	common_voice_zh-CN_18663997.mp3	回我的家乡看看	1	2			出生地：41 河南省	zh-CN	
7da734c4d823e7cce45498612eccc10aca199920ac9f39f1c46b7728eee91bc46a8fbd2cb7f932b8e418e0990425fb03024e1472f1eea0a27a208e84bfa1bedb	common_voice_zh-CN_18664131.mp3	乌苏里江位于黑龙江省东部，中国的最东端，是中国和俄罗斯的界河。	1	2	twenties	male		zh-CN	
8cb6e8091b2ebe6c48b8db7a64b68bfce4efce94eba34d26b3b97fbb556346c4b99dd413d97acfbcdcf237c1d490d7da71ced66700a3abca9438828ac57eac74	common_voice_zh-CN_18664429.mp3	穆隆阿，勒格勒氏，蒙古镶蓝旗人，清朝政治人物。	0	2				zh-CN	
f6c3814f353664be2326c1cb63ab48d6c227e19737775000f544a83c9bd3d198007d148d261c2e08d5ef2fa18b9381373516d4a97d20a42428701711a1fdeac2	common_voice_zh-CN_18664925.mp3	杰瑞米·詹姆斯·哈迪是一名英国喜剧演员。	0	2				zh-CN	
